glottocode,Phoneme,dataset
motl1237,s,ph
motl1237,t,ph
motl1237,v,ph
motl1237,w,ph
motl1237,ŋ,ph
motl1237,ŋmʷ,ph
motl1237,ɣ,ph
motl1237,a,ph
motl1237,e,ph
motl1237,i,ph
motl1237,o,ph
motl1237,u,ph
motl1237,ɪ,ph
motl1237,ʊ,ph
nami1256,j,ph
nami1256,k,ph
nami1256,l,ph
nami1256,m,ph
nami1256,n,ph
nami1256,p,ph
nami1256,r,ph
nami1256,t,ph
nami1256,w,ph
nami1256,a,ph
nami1256,e,ph
nami1256,i,ph
nami1256,o,ph
nami1256,u,ph
nami1256,ə,ph
mesc1238,h,ph
mesc1238,j,ph
mesc1238,k,ph
mesc1238,kʰ,ph
mesc1238,kʼ,ph
mesc1238,l,ph
mesc1238,m,ph
mesc1238,mb,ph
mesc1238,n,ph
mesc1238,nd,ph
mesc1238,p,ph
mesc1238,s,ph
mesc1238,t,ph
mesc1238,ts,ph
mesc1238,tsʰ,ph
mesc1238,tsʼ,ph
mesc1238,tɬ,ph
mesc1238,tɬʰ,ph
mesc1238,tɬʼ,ph
mesc1238,tʰ,ph
mesc1238,tʼ,ph
mesc1238,t̠ʃ,ph
mesc1238,t̠ʃʰ,ph
mesc1238,t̠ʃʼ,ph
mesc1238,x,ph
mesc1238,z,ph
mesc1238,ɣ,ph
mesc1238,ɬ,ph
mesc1238,ʃ,ph
mesc1238,ʒ,ph
mesc1238,ʔ,ph
mesc1238,˥˩,ph
mesc1238,˦,ph
mesc1238,˨,ph
mesc1238,˩˥,ph
mesc1238,a,ph
mesc1238,aː,ph
mesc1238,ã,ph
mesc1238,ãː,ph
mesc1238,e,ph
mesc1238,eː,ph
mesc1238,ẽ,ph
mesc1238,ẽː,ph
mesc1238,i,ph
mesc1238,iː,ph
mesc1238,ĩ,ph
mesc1238,ĩː,ph
mesc1238,o,ph
mesc1238,oː,ph
mesc1238,õ,ph
mesc1238,õː,ph
quec1382,c,ph
quec1382,cʷ,ph
quec1382,c̟,ph
quec1382,j,ph
quec1382,k,ph
quec1382,kʷ,ph
quec1382,l̥,ph
quec1382,l̪,ph
quec1382,l̪ʲ,ph
quec1382,m,ph
quec1382,n,ph
quec1382,n̪ʲ,ph
quec1382,p,ph
quec1382,r,ph
quec1382,s,ph
quec1382,ts,ph
quec1382,t̪,ph
quec1382,t̪ʲ,ph
quec1382,v,ph
quec1382,w,ph
quec1382,ç,ph
quec1382,çʷ,ph
quec1382,ð,ph
quec1382,ɬʲ,ph
quec1382,ɳ,ph
quec1382,ʂ,ph
quec1382,ʈ,ph
quec1382,ʔ,ph
quec1382,a,ph
quec1382,aː,ph
quec1382,e,ph
quec1382,eː,ph
quec1382,o,ph
quec1382,oː,ph
quec1382,u,ph
quec1382,uː,ph
quec1382,ɪ,ph
quec1382,ɪː,ph
nank1250,b,ph
nank1250,d,ph
nank1250,dz,ph
nank1250,j,ph
nank1250,k,ph
nank1250,m,ph
nank1250,n,ph
nank1250,p,ph
nank1250,t,ph
nank1250,ts,ph
nank1250,w,ph
nank1250,ŋ,ph
nank1250,ɡ,ph
nank1250,β,ph
nank1250,i,ph
nank1250,u,ph
nank1250,ɑ,ph
nank1250,ɔ,ph
nank1250,ɛ,ph
nank1250,ʌ,ph
kima1246,b,ph
kima1246,d,ph
kima1246,f,ph
kima1246,h,ph
kima1246,j,ph
kima1246,k,ph
kima1246,kʰ,ph
kima1246,l,ph
kima1246,m,ph
kima1246,n,ph
kima1246,p,ph
kima1246,pʰ,ph
kima1246,s,ph
kima1246,t,ph
kima1246,tɕ,ph
kima1246,tʰ,ph
kima1246,w,ph
kima1246,ŋ,ph
kima1246,ɲ,ph
kima1246,ʔ,ph
kima1246,˥˩,ph
kima1246,˦,ph
kima1246,˧,ph
kima1246,˨,ph
kima1246,a,ph
kima1246,aː,ph
kima1246,e,ph
kima1246,eː,ph
kima1246,i,ph
kima1246,iə,ph
kima1246,iː,ph
kima1246,o,ph
kima1246,oː,ph
kima1246,u,ph
kima1246,uə,ph
kima1246,uː,ph
kima1246,ɔ,ph
kima1246,ɔː,ph
kima1246,ə,ph
kima1246,əː,ph
kima1246,ɛ,ph
kima1246,ɛː,ph
kima1246,ɯ,ph
kima1246,ɯː,ph
mich1245,b,ph
mich1245,d,ph
mich1245,h,ph
mich1245,j,ph
mich1245,k,ph
mich1245,kʷ,ph
mich1245,l,ph
mich1245,m,ph
mich1245,n,ph
mich1245,p,ph
mich1245,r,ph
mich1245,s,ph
mich1245,t,ph
mich1245,ts,ph
mich1245,t̠ʃ,ph
mich1245,w,ph
mich1245,ɡ,ph
mich1245,ɲ,ph
mich1245,ʃ,ph
mich1245,ʔ,ph
mich1245,a,ph
mich1245,e,ph
mich1245,i,ph
mich1245,o,ph
mich1245,u,ph
naga1394,b,ph
naga1394,bʱ,ph
naga1394,d,ph
naga1394,dʱ,ph
naga1394,d̠ʒ,ph
naga1394,d̠ʒʱ,ph
naga1394,h,ph
naga1394,j,ph
naga1394,k,ph
naga1394,kʰ,ph
naga1394,l,ph
naga1394,m,ph
naga1394,n,ph
naga1394,p,ph
naga1394,pʰ,ph
naga1394,s,ph
naga1394,t,ph
naga1394,tʰ,ph
naga1394,t̠ʃ,ph
naga1394,t̠ʃʰ,ph
naga1394,w,ph
naga1394,z,ph
naga1394,ŋ,ph
naga1394,ɡ,ph
naga1394,ɡʱ,ph
naga1394,ɾ,ph
naga1394,a,ph
naga1394,ae̞,ph
naga1394,ai,ph
naga1394,ao,ph
naga1394,au,ph
naga1394,e,ph
naga1394,ei,ph
naga1394,eu,ph
naga1394,eə,ph
naga1394,i,ph
naga1394,i̯a,ph
naga1394,i̯u,ph
naga1394,i̯ɔ,ph
naga1394,o,ph
naga1394,oe̞,ph
naga1394,oi,ph
naga1394,ou,ph
naga1394,u,ph
naga1394,ui,ph
naga1394,u̯ə,ph
naga1394,ɔ,ph
ngal1293,c,ph
ngal1293,j,ph
ngal1293,k,ph
ngal1293,l,ph
ngal1293,m,ph
ngal1293,n,ph
ngal1293,p,ph
ngal1293,t,ph
ngal1293,w,ph
ngal1293,ŋ,ph
ngal1293,ɭ,ph
ngal1293,ɲ,ph
ngal1293,ɳ,ph
ngal1293,ɹ,ph
ngal1293,ɾ,ph
ngal1293,ʈ,ph
ngal1293,ʔ,ph
ngal1293,a,ph
ngal1293,e,ph
ngal1293,i,ph
ngal1293,o,ph
ngal1293,u,ph
ngal1293,ɔ,ph
ngal1293,ɛ,ph
ngal1293,ɪ,ph
ngal1293,ʊ,ph
nang1259,b,ph
nang1259,c,ph
nang1259,d,ph
nang1259,f,ph
nang1259,j,ph
nang1259,k,ph
nang1259,l,ph
nang1259,m,ph
nang1259,n,ph
nang1259,p,ph
nang1259,r,ph
nang1259,t,ph
nang1259,w,ph
nang1259,ŋ,ph
nang1259,ɕ,ph
nang1259,ɡ,ph
nang1259,ɲ,ph
nang1259,ɾ,ph
nang1259,ʂ,ph
nang1259,ʎ,ph
nang1259,a,ph
nang1259,aː,ph
nang1259,e,ph
nang1259,eː,ph
nang1259,i,ph
nang1259,iː,ph
nang1259,u,ph
nang1259,uː,ph
nuuc1236,h,ph
nuuc1236,j,ph
nuuc1236,j̰,ph
nuuc1236,k,ph
nuuc1236,kʷ,ph
nuuc1236,kʷʼ,ph
nuuc1236,kʼ,ph
nuuc1236,m,ph
nuuc1236,m̰,ph
nuuc1236,n,ph
nuuc1236,n̰,ph
nuuc1236,p,ph
nuuc1236,pʼ,ph
nuuc1236,q,ph
nuuc1236,qʷ,ph
nuuc1236,qʷʼ,ph
nuuc1236,qʼ,ph
nuuc1236,s,ph
nuuc1236,ts,ph
nuuc1236,tsʼ,ph
nuuc1236,tɬ,ph
nuuc1236,tɬʼ,ph
nuuc1236,t̠ʃ,ph
nuuc1236,t̠ʃʼ,ph
nuuc1236,t̪,ph
nuuc1236,t̪ʼ,ph
nuuc1236,w,ph
nuuc1236,w̰,ph
nuuc1236,x,ph
nuuc1236,xʷ,ph
nuuc1236,ħ,ph
nuuc1236,ɬ,ph
nuuc1236,ʃ,ph
nuuc1236,ʔ,ph
nuuc1236,ʡ,ph
nuuc1236,χ,ph
nuuc1236,χʷ,ph
nuuc1236,a,ph
nuuc1236,aː,ph
nuuc1236,eː,ph
nuuc1236,iː,ph
nuuc1236,uː,ph
nuuc1236,ɔ,ph
nuuc1236,ɔː,ph
nuuc1236,ɛ,ph
nuuc1236,ɪ,ph
nuuc1236,ʊ,ph
nort2954,h,ph
nort2954,j,ph
nort2954,k,ph
nort2954,kʷ,ph
nort2954,m,ph
nort2954,n,ph
nort2954,p,ph
nort2954,s,ph
nort2954,t,ph
nort2954,ts,ph
nort2954,t̠ʃ,ph
nort2954,w,ph
nort2954,ŋ,ph
nort2954,ʔ,ph
nort2954,a,ph
nort2954,aː,ph
nort2954,i,ph
nort2954,iː,ph
nort2954,u,ph
nort2954,uː,ph
nort2954,ɔ,ph
nort2954,ɔː,ph
nort2954,ɨ,ph
nort2954,ɨː,ph
nubi1253,b,ph
nubi1253,d,ph
nubi1253,d̠ʒ,ph
nubi1253,f,ph
nubi1253,h,ph
nubi1253,j,ph
nubi1253,k,ph
nubi1253,l,ph
nubi1253,m,ph
nubi1253,n,ph
nubi1253,p,ph
nubi1253,q,ph
nubi1253,r,ph
nubi1253,s,ph
nubi1253,t,ph
nubi1253,t̠ʃ,ph
nubi1253,v,ph
nubi1253,w,ph
nubi1253,x,ph
nubi1253,z,ph
nubi1253,ð,ph
nubi1253,ħ,ph
nubi1253,ŋ,ph
nubi1253,ɡ,ph
nubi1253,ɱ,ph
nubi1253,ɲ,ph
nubi1253,ɾ,ph
nubi1253,ʃ,ph
nubi1253,ʔ,ph
nubi1253,θ,ph
nubi1253,e,ph
nubi1253,i,ph
nubi1253,o,ph
nubi1253,u,ph
nubi1253,ɑ,ph
nuer1246,b,ph
nuer1246,c,ph
nuer1246,d,ph
nuer1246,d̪,ph
nuer1246,j,ph
nuer1246,k,ph
nuer1246,l,ph
nuer1246,m,ph
nuer1246,n,ph
nuer1246,n̪,ph
nuer1246,p,ph
nuer1246,r,ph
nuer1246,t,ph
nuer1246,t̪,ph
nuer1246,w,ph
nuer1246,ŋ,ph
nuer1246,ɟ,ph
nuer1246,ɡ,ph
nuer1246,ɦ,ph
nuer1246,ɲ,ph
nuer1246,a,ph
nuer1246,aː,ph
nuer1246,a̤,ph
nuer1246,a̤ː,ph
nuer1246,i,ph
nuer1246,iː,ph
nuer1246,i̤,ph
nuer1246,i̤ː,ph
nuer1246,o,ph
nuer1246,oː,ph
nuer1246,o̤,ph
nuer1246,o̤ː,ph
nuer1246,ṳ,ph
nuer1246,ṳː,ph
nuer1246,æ̤,ph
nuer1246,æ̤ː,ph
nuer1246,ɔ,ph
nuer1246,ɔː,ph
nuer1246,ɔ̤,ph
nuer1246,ɔ̤ː,ph
nuer1246,ɛ,ph
nuer1246,ɛː,ph
nuer1246,ɛ̤,ph
nuer1246,ɛ̤ː,ph
nuer1246,ɵ̤,ph
nuer1246,ɵ̤ː,ph
nuer1246,ʊ̤,ph
nuer1246,ʊ̤ː,ph
nyam1276,b,ph
nyam1276,d,ph
nyam1276,d̠ʒ,ph
nyam1276,f,ph
nyam1276,h,ph
nyam1276,j,ph
nyam1276,k,ph
nyam1276,l,ph
nyam1276,m,ph
nyam1276,mb,ph
nyam1276,m̥,ph
nyam1276,n,ph
nyam1276,nd,ph
nyam1276,ns,ph
nyam1276,nz,ph
nyam1276,n̠d̠ʒ,ph
nyam1276,n̠̥t̠ʃ,ph
nyam1276,n̥,ph
nyam1276,n̥ʃ,ph
nyam1276,p,ph
nyam1276,s,ph
nyam1276,t,ph
nyam1276,t̠ʃ,ph
nyam1276,v,ph
nyam1276,w,ph
nyam1276,z,ph
nyam1276,ŋ,ph
nyam1276,ŋɡ,ph
nyam1276,ŋ̥,ph
nyam1276,ɡ,ph
nyam1276,ɱv,ph
nyam1276,ɱ̥f,ph
nyam1276,ɲ,ph
nyam1276,ɲ̥,ph
nyam1276,ʃ,ph
nyam1276,β,ph
nyam1276,˦,ph
nyam1276,˨,ph
nyam1276,˩˥,ph
nyam1276,a,ph
nyam1276,aː,ph
nyam1276,e,ph
nyam1276,eː,ph
nyam1276,i,ph
nyam1276,iː,ph
nyam1276,o,ph
nyam1276,oː,ph
nyam1276,u,ph
nyam1276,uː,ph
nyam1276,ɪ,ph
nyam1276,ɪː,ph
nyam1276,ʊ,ph
nyam1276,ʊː,ph
obol1243,b,ph
obol1243,d,ph
obol1243,d̠ʒ,ph
obol1243,f,ph
obol1243,j,ph
obol1243,k,ph
obol1243,kp,ph
obol1243,kʷ,ph
obol1243,l,ph
obol1243,m,ph
obol1243,n,ph
obol1243,nʷ,ph
obol1243,r,ph
obol1243,s,ph
obol1243,t,ph
obol1243,t̠ʃ,ph
obol1243,w,ph
obol1243,ŋ,ph
obol1243,ɡ,ph
obol1243,ɡb,ph
obol1243,ɡʷ,ph
obol1243,ɲ,ph
obol1243,˥,ph
obol1243,˦,ph
obol1243,˨,ph
obol1243,a,ph
obol1243,aː,ph
obol1243,e,ph
obol1243,eː,ph
obol1243,i,ph
obol1243,iː,ph
obol1243,o,ph
obol1243,oː,ph
obol1243,u,ph
obol1243,uː,ph
obol1243,ɔ,ph
obol1243,ɔː,ph
okuu1243,b,ph
okuu1243,d,ph
okuu1243,d̠ʒ,ph
okuu1243,f,ph
okuu1243,j,ph
okuu1243,k,ph
okuu1243,l,ph
okuu1243,m,ph
okuu1243,n,ph
okuu1243,s,ph
okuu1243,t,ph
okuu1243,t̠ʃ,ph
okuu1243,v,ph
okuu1243,w,ph
okuu1243,z,ph
okuu1243,ŋ,ph
okuu1243,ɡ,ph
okuu1243,ɣ,ph
okuu1243,˥˩,ph
okuu1243,˦,ph
okuu1243,˧,ph
okuu1243,˨,ph
okuu1243,a,ph
okuu1243,e,ph
okuu1243,i,ph
okuu1243,u,ph
okuu1243,ɔ,ph
okuu1243,ə,ph
okuu1243,ɛ,ph
pala1344,b,ph
pala1344,d̪,ph
pala1344,k,ph
pala1344,l,ph
pala1344,m,ph
pala1344,r,ph
pala1344,s,ph
pala1344,t̪,ph
pala1344,ŋ,ph
pala1344,ʔ,ph
pala1344,a,ph
pala1344,aː,ph
pala1344,e,ph
pala1344,eː,ph
pala1344,i,ph
pala1344,iː,ph
pala1344,o,ph
pala1344,oː,ph
pala1344,u,ph
pala1344,uː,ph
pala1344,ə,ph
pala1344,əː,ph
orok1269,b,ph
orok1269,d,ph
orok1269,dz,ph
orok1269,h,ph
orok1269,k,ph
orok1269,m,ph
orok1269,n,ph
orok1269,p,ph
orok1269,s,ph
orok1269,t,ph
orok1269,ŋ,ph
orok1269,ɡ,ph
orok1269,a,ph
orok1269,e,ph
orok1269,i,ph
orok1269,o,ph
orok1269,u,ph
yill1241,j,ph
yill1241,k,ph
yill1241,l,ph
yill1241,m,ph
yill1241,n,ph
yill1241,p,ph
yill1241,r,ph
yill1241,s,ph
yill1241,t,ph
yill1241,w,ph
yill1241,ŋ,ph
yill1241,ɡ,ph
yill1241,a,ph
yill1241,ai,ph
yill1241,au,ph
yill1241,ay,ph
yill1241,e,ph
yill1241,ei,ph
yill1241,i,ph
yill1241,o,ph
yill1241,u,ph
yill1241,y,ph
yill1241,ə,ph
ning1273,j,ph
ning1273,k,ph
ning1273,l,ph
ning1273,m,ph
ning1273,n,ph
ning1273,p,ph
ning1273,r,ph
ning1273,s,ph
ning1273,t,ph
ning1273,w,ph
ning1273,ŋ,ph
ning1273,ɡ,ph
ning1273,ɸ,ph
ning1273,ʔ,ph
ning1273,a,ph
ning1273,i,ph
ning1273,u,ph
ning1273,ɔ,ph
ning1273,ɛ,ph
ning1273,ɨ,ph
ning1273,ʌ,ph
samo1303,b,ph
samo1303,d,ph
samo1303,f,ph
samo1303,h,ph
samo1303,j,ph
samo1303,k,ph
samo1303,l,ph
samo1303,m,ph
samo1303,s,ph
samo1303,t,ph
samo1303,w,ph
samo1303,ɡ,ph
samo1303,a,ph
samo1303,e,ph
samo1303,i,ph
samo1303,o,ph
samo1303,u,ph
samo1303,ɔ,ph
boik1241,f,ph
boik1241,h,ph
boik1241,j,ph
boik1241,k,ph
boik1241,l̪,ph
boik1241,m,ph
boik1241,n,ph
boik1241,n̪,ph
boik1241,p,ph
boik1241,r,ph
boik1241,s,ph
boik1241,t,ph
boik1241,ts,ph
boik1241,w,ph
boik1241,ŋ,ph
boik1241,ɡ,ph
boik1241,ɺ,ph
boik1241,a,ph
boik1241,e,ph
boik1241,i,ph
boik1241,o,ph
boik1241,u,ph
boik1241,æ,ph
boik1241,ɒ,ph
boik1241,ɨ,ph
rama1270,b,ph
rama1270,d,ph
rama1270,h,ph
rama1270,j,ph
rama1270,k,ph
rama1270,kʷ,ph
rama1270,l,ph
rama1270,m,ph
rama1270,n,ph
rama1270,p,ph
rama1270,r,ph
rama1270,s,ph
rama1270,t,ph
rama1270,ts,ph
rama1270,w,ph
rama1270,z,ph
rama1270,ŋ,ph
rama1270,ŋʷ,ph
rama1270,ɡ,ph
rama1270,a,ph
rama1270,aː,ph
rama1270,e,ph
rama1270,eː,ph
rama1270,i,ph
rama1270,iː,ph
rama1270,o,ph
rama1270,u,ph
rama1270,uː,ph
rund1242,b,ph
rund1242,d,ph
rund1242,dz,ph
rund1242,f,ph
rund1242,h,ph
rund1242,j,ph
rund1242,k,ph
rund1242,m,ph
rund1242,n,ph
rund1242,p,ph
rund1242,pf,ph
rund1242,r,ph
rund1242,s,ph
rund1242,t,ph
rund1242,ts,ph
rund1242,v,ph
rund1242,w,ph
rund1242,z,ph
rund1242,ɡ,ph
rund1242,ɲ,ph
rund1242,ʃ,ph
rund1242,ʒ,ph
rund1242,˦,ph
rund1242,˨,ph
rund1242,a,ph
rund1242,e,ph
rund1242,i,ph
rund1242,o,ph
rund1242,u,ph
nyan1307,b,ph
nyan1307,d,ph
nyan1307,d̠ʒ,ph
nyan1307,f,ph
nyan1307,h,ph
nyan1307,k,ph
nyan1307,m,ph
nyan1307,n,ph
nyan1307,p,ph
nyan1307,r,ph
nyan1307,s,ph
nyan1307,t,ph
nyan1307,t̠ʃ,ph
nyan1307,v,ph
nyan1307,z,ph
nyan1307,ŋ,ph
nyan1307,ɡ,ph
nyan1307,ɲ,ph
nyan1307,ʃ,ph
nyan1307,ʒ,ph
nyan1307,a,ph
nyan1307,ai,ph
nyan1307,e,ph
nyan1307,ei,ph
nyan1307,i,ph
nyan1307,o,ph
nyan1307,oi,ph
nyan1307,u,ph
samb1305,b,ph
samb1305,d,ph
samb1305,d̠ʒ,ph
samb1305,f,ph
samb1305,j,ph
samb1305,k,ph
samb1305,kp,ph
samb1305,l,ph
samb1305,m,ph
samb1305,n,ph
samb1305,p,ph
samb1305,s,ph
samb1305,t,ph
samb1305,v,ph
samb1305,w,ph
samb1305,z,ph
samb1305,ŋ,ph
samb1305,ɡ,ph
samb1305,ɡb,ph
samb1305,ɲ,ph
samb1305,ʔ,ph
samb1305,ʝ,ph
samb1305,˦,ph
samb1305,˧,ph
samb1305,˨,ph
samb1305,a,ph
samb1305,e,ph
samb1305,i,ph
samb1305,o,ph
samb1305,u,ph
samb1305,ɔ,ph
samb1305,ə,ph
samb1305,ɛ,ph
samb1305,ɪ,ph
sora1254,b,ph
sora1254,b̻,ph
sora1254,d̪,ph
sora1254,d̻,ph
sora1254,j,ph
sora1254,k,ph
sora1254,k̻,ph
sora1254,l,ph
sora1254,m,ph
sora1254,n̪,ph
sora1254,p,ph
sora1254,p̻,ph
sora1254,r,ph
sora1254,s,ph
sora1254,t̪,ph
sora1254,ŋ,ph
sora1254,ɡ,ph
sora1254,ɲ,ph
sora1254,ɾ,ph
sora1254,e,ph
sora1254,i,ph
sora1254,o,ph
sora1254,u,ph
sora1254,æ,ph
sora1254,ɑ,ph
sora1254,ə,ph
sora1254,ɛ,ph
sora1254,ɪ,ph
sora1254,ʊ,ph
sora1254,ʌ,ph
sayu1241,b,ph
sayu1241,d,ph
sayu1241,d̠ʒ,ph
sayu1241,f,ph
sayu1241,j,ph
sayu1241,l,ph
sayu1241,m,ph
sayu1241,n,ph
sayu1241,p,ph
sayu1241,q,ph
sayu1241,r,ph
sayu1241,s,ph
sayu1241,t,ph
sayu1241,ts,ph
sayu1241,t̠ʃ,ph
sayu1241,v,ph
sayu1241,w,ph
sayu1241,ɡ,ph
sayu1241,ʃ,ph
sayu1241,a,ph
sayu1241,e,ph
sayu1241,i,ph
sayu1241,o,ph
sayu1241,u,ph
sayu1241,ʉ,ph
seco1241,d,ph
seco1241,h,ph
seco1241,j,ph
seco1241,k,ph
seco1241,kʷ,ph
seco1241,m,ph
seco1241,p,ph
seco1241,s,ph
seco1241,t,ph
seco1241,w,ph
seco1241,z,ph
seco1241,ʔ,ph
seco1241,a,ph
seco1241,e,ph
seco1241,i,ph
seco1241,o,ph
seco1241,u,ph
seco1241,ɨ,ph
taro1264,b,ph
taro1264,d,ph
taro1264,dʲ,ph
taro1264,h,ph
taro1264,j,ph
taro1264,k,ph
taro1264,l,ph
taro1264,m,ph
taro1264,n,ph
taro1264,p,ph
taro1264,q,ph
taro1264,r,ph
taro1264,rʲ,ph
taro1264,s,ph
taro1264,t,ph
taro1264,ts,ph
taro1264,tsʲ,ph
taro1264,tʲ,ph
taro1264,w,ph
taro1264,z,ph
taro1264,ð,ph
taro1264,ħ,ph
taro1264,ŋ,ph
taro1264,ɟ,ph
taro1264,ɡ,ph
taro1264,ɣ,ph
taro1264,ɦ,ph
taro1264,ɮ,ph
taro1264,ɲ,ph
taro1264,ɹ,ph
taro1264,ɾ,ph
taro1264,ʂ,ph
taro1264,ʃ,ph
taro1264,e,ph
taro1264,i,ph
taro1264,o,ph
taro1264,u,ph
taro1264,ɑ,ph
taro1264,ə,ph
taro1264,ɨ,ph
taro1264,ɪ,ph
taro1264,ɯ,ph
taro1264,ʌ,ph
seme1247,b,ph
seme1247,c,ph
seme1247,cʰ,ph
seme1247,d,ph
seme1247,h,ph
seme1247,j,ph
seme1247,k,ph
seme1247,kʰ,ph
seme1247,l,ph
seme1247,m,ph
seme1247,m̥,ph
seme1247,n,ph
seme1247,n̥,ph
seme1247,p,ph
seme1247,pʰ,ph
seme1247,r,ph
seme1247,s,ph
seme1247,t,ph
seme1247,tʰ,ph
seme1247,w,ph
seme1247,z,ph
seme1247,ŋ,ph
seme1247,ŋ̥,ph
seme1247,ɟ,ph
seme1247,ɡ,ph
seme1247,ɲ,ph
seme1247,ʔ,ph
seme1247,ˀj,ph
seme1247,ˀl,ph
seme1247,ˀm,ph
seme1247,ˀn,ph
seme1247,ˀr,ph
seme1247,ˀɲ,ph
seme1247,a,ph
seme1247,ã,ph
seme1247,e,ph
seme1247,ẽ,ph
seme1247,i,ph
seme1247,ĩ,ph
seme1247,o,ph
seme1247,õ,ph
seme1247,u,ph
seme1247,ũ,ph
seme1247,ɒ,ph
seme1247,ɔ,ph
seme1247,ɔ̃,ph
seme1247,ə,ph
seme1247,ə̃,ph
seme1247,ɛ,ph
seme1247,ɛ̃,ph
seme1247,ʉ,ph
serr1255,b,ph
serr1255,d,ph
serr1255,f,ph
serr1255,h,ph
serr1255,hʷ,ph
serr1255,j,ph
serr1255,k,ph
serr1255,kʷ,ph
serr1255,l,ph
serr1255,lʲ,ph
serr1255,m,ph
serr1255,n,ph
serr1255,n̺,ph
serr1255,p,ph
serr1255,q,ph
serr1255,qʷ,ph
serr1255,r̺,ph
serr1255,s,ph
serr1255,s̺,ph
serr1255,t,ph
serr1255,t̠ʃ,ph
serr1255,t̺s̺,ph
serr1255,w,ph
serr1255,x,ph
serr1255,xʷ,ph
serr1255,ŋ,ph
serr1255,ŋʷ,ph
serr1255,ɡ,ph
serr1255,ɲ,ph
serr1255,ʃ,ph
serr1255,ʔ,ph
serr1255,χ,ph
serr1255,χʷ,ph
serr1255,a,ph
serr1255,a˞,ph
serr1255,e,ph
serr1255,i,ph
serr1255,o,ph
serr1255,o˞,ph
serr1255,u,ph
serr1255,ɨ,ph
serr1255,ɨ˞,ph
shab1252,b,ph
shab1252,c,ph
shab1252,c̰,ph
shab1252,d,ph
shab1252,f,ph
shab1252,h,ph
shab1252,j,ph
shab1252,k,ph
shab1252,k̰,ph
shab1252,l,ph
shab1252,m,ph
shab1252,n,ph
shab1252,p,ph
shab1252,p̰,ph
shab1252,s,ph
shab1252,t,ph
shab1252,t̰,ph
shab1252,w,ph
shab1252,ŋ,ph
shab1252,ɓ,ph
shab1252,ɗ,ph
shab1252,ɟ,ph
shab1252,ɡ,ph
shab1252,ɲ,ph
shab1252,ɾ,ph
shab1252,ʃ,ph
shab1252,ʄ,ph
shab1252,ʔ,ph
shab1252,˦,ph
shab1252,˨,ph
shab1252,a,ph
shab1252,aː,ph
shab1252,e,ph
shab1252,eː,ph
shab1252,i,ph
shab1252,iː,ph
shab1252,o,ph
shab1252,oː,ph
shab1252,u,ph
shab1252,uː,ph
shab1252,ɔ,ph
shab1252,ɪ,ph
shab1252,ʌ,ph
mako1251,b,ph
mako1251,d,ph
mako1251,d̠ʒ,ph
mako1251,j,ph
mako1251,k,ph
mako1251,l,ph
mako1251,m,ph
mako1251,n,ph
mako1251,p,ph
mako1251,s,ph
mako1251,t,ph
mako1251,t̠ʃ,ph
mako1251,v,ph
mako1251,w,ph
mako1251,ŋ,ph
mako1251,ɡ,ph
mako1251,ɲ,ph
mako1251,ʃ,ph
mako1251,˥˩,ph
mako1251,˦,ph
mako1251,˧˦˧,ph
mako1251,˨,ph
mako1251,˩˥,ph
mako1251,a,ph
mako1251,e,ph
mako1251,i,ph
mako1251,o,ph
mako1251,u,ph
shon1251,b,ph
shon1251,d,ph
shon1251,d̠ʒ,ph
shon1251,d̪,ph
shon1251,f,ph
shon1251,h,ph
shon1251,j,ph
shon1251,k,ph
shon1251,m,ph
shon1251,n̪,ph
shon1251,p,ph
shon1251,r,ph
shon1251,sʷ,ph
shon1251,s̪,ph
shon1251,t,ph
shon1251,t̠ʃ,ph
shon1251,t̪,ph
shon1251,v,ph
shon1251,w,ph
shon1251,x,ph
shon1251,zʷ,ph
shon1251,z̪,ph
shon1251,ç,ph
shon1251,ŋ,ph
shon1251,ɓ,ph
shon1251,ɗ,ph
shon1251,ɡ,ph
shon1251,ɣ,ph
shon1251,ɦ,ph
shon1251,ɬ,ph
shon1251,ɮ,ph
shon1251,ɲ,ph
shon1251,ʃ,ph
shon1251,ʋ,ph
shon1251,ʒ,ph
shon1251,ʝ,ph
shon1251,β,ph
shon1251,a,ph
shon1251,e,ph
shon1251,i,ph
shon1251,o,ph
shon1251,u,ph
bamu1253,b,ph
bamu1253,d,ph
bamu1253,d̠ʒ,ph
bamu1253,f,ph
bamu1253,h,ph
bamu1253,j,ph
bamu1253,k,ph
bamu1253,kp,ph
bamu1253,kx,ph
bamu1253,l,ph
bamu1253,m,ph
bamu1253,n,ph
bamu1253,p,ph
bamu1253,s,ph
bamu1253,t,ph
bamu1253,v,ph
bamu1253,w,ph
bamu1253,x,ph
bamu1253,z,ph
bamu1253,ŋ,ph
bamu1253,ɡ,ph
bamu1253,ɡb,ph
bamu1253,ɱ,ph
bamu1253,ɲ,ph
bamu1253,ɾ,ph
bamu1253,ʃ,ph
bamu1253,ʒ,ph
bamu1253,ʔ,ph
bamu1253,a,ph
bamu1253,e,ph
bamu1253,i,ph
bamu1253,o,ph
bamu1253,u,ph
bamu1253,ɔ,ph
bamu1253,ə,ph
bamu1253,ɛ,ph
bamu1253,ɨ,ph
bamu1253,ʉ,ph
siar1238,b,ph
siar1238,d,ph
siar1238,j,ph
siar1238,k,ph
siar1238,l,ph
siar1238,m,ph
siar1238,n,ph
siar1238,p,ph
