Source,Target,Value
"urak1238","101A","5"
"urak1238","112A","4"
"urak1238","116A","1"
"urak1238","143A","1"
"urak1238","143E","1"
"urak1238","143F","4"
"urak1238","143G","4"
"urak1238","144A","2"
"urak1238","144B","3"
"urak1238","144D","2"
"urak1238","144H","4"
"urak1238","144I","1"
"urak1238","144J","7"
"urak1238","144K","4"
"urar1246","26A","2"
"urar1246","33A","2"
"urar1246","37A","2"
"urar1246","51A","9"
"urar1246","81A","5"
"urar1246","82A","2"
"urar1246","83A","1"
"urar1246","85A","1"
"urar1246","86A","1"
"urar1246","87A","2"
"urar1246","88A","1"
"urar1246","89A","1"
"urar1246","90A","2"
"urar1246","90B","1"
"urar1246","93A","1"
"urar1246","94A","2"
"urar1246","95A","1"
"urar1246","96A","1"
"urar1246","97A","2"
"urar1246","101A","2"
"urar1246","112A","1"
"urar1246","143A","4"
"urar1246","143E","4"
"urar1246","143F","2"
"urar1246","143G","4"
"urar1246","144A","20"
"urar1246","144Y","4"
"urat1244","26A","1"
"urat1244","33A","7"
"urat1244","51A","9"
"urat1244","57A","4"
"urat1244","69A","5"
"urat1244","81A","2"
"urat1244","82A","1"
"urat1244","83A","2"
"urat1244","86A","2"
"urat1244","87A","2"
"urat1244","88A","2"
"urat1244","89A","2"
"urat1244","90A","1"
"urat1244","90C","1"
"urat1244","92A","2"
"urat1244","93A","2"
"urat1244","96A","4"
"urat1244","97A","4"
"urat1244","112A","2"
"urat1244","116A","1"
"urat1244","143A","15"
"urat1244","143C","1"
"urat1244","143E","1"
"urat1244","143F","1"
"urat1244","143G","4"
"urat1244","144A","19"
"urat1244","144B","3"
"urat1244","144D","15"
"urat1244","144G","1"
"urat1244","144H","4"
"urat1244","144I","3"
"urat1244","144J","7"
"urat1244","144K","3"
"usar1243","26A","3"
"usar1243","33A","2"
"usar1243","51A","1"
"usar1243","52A","2"
"usar1243","57A","3"
"usar1243","69A","2"
"usar1243","81A","1"
"usar1243","82A","1"
"usar1243","83A","1"
"usar1243","86A","1"
"usar1243","87A","1"
"usar1243","88A","1"
"usar1243","89A","1"
"usar1243","91A","1"
"usar1243","92A","6"
"usar1243","97A","1"
"usar1243","101A","2"
"usar1243","112A","1"
"usar1243","116A","2"
"usar1243","143A","3"
"usar1243","143E","2"
"usar1243","143F","4"
"usar1243","143G","4"
"usar1243","144A","20"
"usar1243","144L","5"
"usar1243","144P","4"
"usar1243","144Q","4"
"usar1243","144R","2"
"usar1243","144S","11"
"wage1238","26A","4"
"wage1238","51A","1"
"wage1238","69A","4"
"wage1238","81A","1"
"wage1238","82A","1"
"wage1238","83A","1"
"wage1238","87A","2"
"wage1238","89A","2"
"wage1238","97A","2"
"wage1238","112A","2"
"wage1238","143A","1"
"wage1238","143E","1"
"wage1238","143F","4"
"wage1238","143G","4"
"wage1238","144A","7"
"wage1238","144B","3"
"wage1238","144L","3"
"wage1238","144P","4"
"wage1238","144Q","4"
"wage1238","144R","1"
"wage1238","144S","11"
"wakh1245","26A","2"
"wakh1245","33A","2"
"wakh1245","37A","2"
"wakh1245","51A","1"
"wakh1245","57A","4"
"wakh1245","69A","2"
"wakh1245","81A","1"
"wakh1245","82A","1"
"wakh1245","83A","1"
"wakh1245","84A","4"
"wakh1245","85A","4"
"wakh1245","86A","1"
"wakh1245","87A","1"
"wakh1245","88A","1"
"wakh1245","89A","1"
"wakh1245","90A","1"
"wakh1245","90C","1"
"wakh1245","92A","6"
"wakh1245","93A","2"
"wakh1245","94A","3"
"wakh1245","95A","5"
"wakh1245","96A","2"
"wakh1245","97A","1"
"wakh1245","112A","2"
"wakh1245","116A","2"
"wakh1245","143A","1"
"wakh1245","143E","1"
"wakh1245","143F","4"
"wakh1245","143G","4"
"wakh1245","144A","7"
"wakh1245","144B","3"
"wakh1245","144L","3"
"wakh1245","144P","4"
"wakh1245","144Q","4"
"wakh1245","144R","1"
"wakh1245","144S","11"
"valm1241","26A","5"
"valm1241","33A","2"
"valm1241","37A","4"
"valm1241","38A","2"
"valm1241","51A","9"
"valm1241","57A","4"
"valm1241","64A","1"
"valm1241","69A","5"
"valm1241","81A","2"
"valm1241","82A","1"
"valm1241","83A","2"
"valm1241","84A","1"
"valm1241","85A","1"
"valm1241","86A","3"
"valm1241","87A","2"
"valm1241","88A","2"
"valm1241","89A","2"
"valm1241","90A","1"
"valm1241","90C","1"
"valm1241","91A","2"
"valm1241","92A","2"
"valm1241","93A","2"
"valm1241","94A","1"
"valm1241","95A","3"
"valm1241","96A","4"
"valm1241","97A","4"
"valm1241","101A","2"
"valm1241","112A","2"
"valm1241","116A","1"
"valm1241","124A","2"
"valm1241","143A","1"
"valm1241","143E","1"
"valm1241","143F","4"
"valm1241","143G","4"
"valm1241","144A","2"
"valm1241","144B","3"
"valm1241","144D","2"
"valm1241","144H","4"
"valm1241","144I","1"
"valm1241","144J","7"
"valm1241","144K","4"
"waja1257","26A","2"
"waja1257","27A","1"
"waja1257","30A","1"
"waja1257","31A","1"
"waja1257","32A","1"
"waja1257","35A","4"
"waja1257","39B","2"
"waja1257","41A","3"
"waja1257","42A","1"
"waja1257","51A","6"
"waja1257","57A","2"
"waja1257","61A","2"
"waja1257","69A","2"
"waja1257","70A","4"
"waja1257","77A","1"
"waja1257","78A","1"
"waja1257","85A","1"
"waja1257","86A","1"
"waja1257","87A","2"
"waja1257","88A","2"
"waja1257","89A","3"
"waja1257","91A","1"
"waja1257","93A","2"
"waja1257","101A","3"
"waja1257","111A","2"
"waja1257","112A","5"
"waja1257","129A","2"
"waja1257","143A","8"
"waja1257","143E","1"
"waja1257","143F","2"
"waja1257","143G","4"
"woun1238","26A","2"
"woun1238","33A","2"
"woun1238","51A","1"
"woun1238","69A","2"
"woun1238","70A","1"
"woun1238","71A","2"
"woun1238","72A","4"
"woun1238","82A","1"
"woun1238","83A","1"
"woun1238","94A","5"
"woun1238","112A","1"
"woun1238","118A","2"
"woun1238","119A","2"
"woun1238","120A","1"
"woun1238","143A","4"
"woun1238","143E","4"
"woun1238","143F","2"
"woun1238","143G","4"
"woun1238","144A","20"
"woun1238","144L","21"
"weda1241","26A","3"
"weda1241","33A","1"
"weda1241","51A","1"
"weda1241","57A","2"
"weda1241","81A","1"
"weda1241","82A","1"
"weda1241","83A","1"
"weda1241","85A","4"
"weda1241","86A","1"
"weda1241","87A","2"
"weda1241","88A","1"
"weda1241","93A","2"
"weda1241","95A","5"
"weda1241","97A","2"
"weda1241","101A","4"
"weda1241","143A","1"
"weda1241","143E","1"
"weda1241","143F","4"
"weda1241","143G","4"
"weda1241","144A","21"
"weda1241","144L","14"
"weda1241","144S","11"
"wola1242","26A","2"
"wola1242","33A","2"
"wola1242","41A","2"
"wola1242","42A","2"
"wola1242","51A","1"
"wola1242","53A","6"
"wola1242","54A","2"
"wola1242","57A","4"
"wola1242","65A","1"
"wola1242","66A","4"
"wola1242","67A","1"
"wola1242","68A","4"
"wola1242","69A","2"
"wola1242","79A","4"
"wola1242","79B","5"
"wola1242","80A","1"
"wola1242","81A","1"
"wola1242","82A","1"
"wola1242","83A","1"
"wola1242","86A","1"
"wola1242","87A","1"
"wola1242","88A","1"
"wola1242","89A","1"
"wola1242","92A","6"
"wola1242","97A","1"
"wola1242","112A","1"
"wola1242","116A","2"
"wola1242","143A","4"
"wola1242","143E","4"
"wola1242","143F","2"
"wola1242","143G","4"
"wola1242","144A","20"
"wola1242","144L","6"
"wola1242","144P","4"
"wola1242","144Q","4"
"wola1242","144R","8"
"wola1242","144S","2"
"wole1240","26A","1"
"wole1240","37A","1"
"wole1240","38A","2"
"wole1240","51A","9"
"wole1240","57A","2"
"wole1240","69A","5"
"wole1240","77A","1"
"wole1240","78A","1"
"wole1240","81A","2"
"wole1240","82A","1"
"wole1240","83A","2"
"wole1240","84A","1"
"wole1240","85A","2"
"wole1240","86A","3"
"wole1240","87A","2"
"wole1240","88A","2"
"wole1240","89A","1"
"wole1240","90A","1"
"wole1240","90C","1"
"wole1240","91A","2"
"wole1240","92A","6"
"wole1240","93A","2"
"wole1240","94A","1"
"wole1240","95A","4"
"wole1240","96A","4"
"wole1240","97A","4"
"wole1240","101A","4"
"wole1240","111A","2"
"wole1240","112A","4"
"wole1240","116A","6"
"wole1240","118A","1"
"wole1240","119A","1"
"wole1240","120A","2"
"wole1240","129A","1"
"wole1240","130A","2"
"wole1240","143A","1"
"wole1240","143E","1"
"wole1240","143F","4"
"wole1240","143G","4"
"wole1240","144A","2"
"wole1240","144B","3"
"wole1240","144D","2"
"wole1240","144H","4"
"wole1240","144I","1"
"wole1240","144J","7"
"wole1240","144K","4"
"warr1257","26A","2"
"warr1257","51A","1"
"warr1257","57A","2"
"warr1257","69A","2"
"warr1257","82A","2"
"warr1257","83A","2"
"warr1257","93A","1"
"warr1257","101A","3"
"warr1257","112A","2"
"warr1257","143A","1"
"warr1257","143E","1"
"warr1257","143F","4"
"warr1257","143G","4"
"warr1257","144A","21"
"warr1257","144B","3"
"warr1257","144T","6"
"warr1257","144V","1"
"warr1257","144W","6"
"warr1257","144X","4"
"guar1293","26A","3"
"guar1293","27A","1"
"guar1293","33A","2"
"guar1293","36A","4"
"guar1293","41A","2"
"guar1293","42A","1"
"guar1293","44A","3"
"guar1293","48A","3"
"guar1293","51A","1"
"guar1293","55A","3"
"guar1293","57A","1"
"guar1293","69A","2"
"guar1293","70A","1"
"guar1293","71A","2"
"guar1293","72A","4"
"guar1293","73A","2"
"guar1293","77A","1"
"guar1293","78A","1"
"guar1293","81A","2"
"guar1293","82A","1"
"guar1293","83A","2"
"guar1293","85A","2"
"guar1293","86A","2"
"guar1293","87A","2"
"guar1293","88A","1"
"guar1293","89A","1"
"guar1293","92A","6"
"guar1293","93A","1"
"guar1293","95A","4"
"guar1293","97A","4"
"guar1293","100A","4"
"guar1293","101A","2"
"guar1293","102A","5"
"guar1293","103A","4"
"guar1293","104A","2"
"guar1293","106A","4"
"guar1293","107A","2"
"guar1293","112A","6"
"guar1293","116A","4"
"guar1293","121A","3"
"guar1293","143A","14"
"guar1293","143B","2"
"guar1293","143E","1"
"guar1293","143F","2"
"guar1293","143G","4"
"guar1293","144A","18"
"guar1293","144B","3"
"guar1293","144D","14"
"guar1293","144F","6"
"guar1293","144H","4"
"guar1293","144I","5"
"guar1293","144J","6"
"guar1293","144K","4"
"warr1258","26A","5"
"warr1258","33A","8"
"warr1258","37A","1"
"warr1258","51A","8"
"warr1258","52A","2"
"warr1258","57A","1"
"warr1258","69A","4"
"warr1258","81A","7"
"warr1258","82A","3"
"warr1258","83A","3"
"warr1258","84A","6"
"warr1258","85A","3"
"warr1258","86A","1"
"warr1258","87A","1"
"warr1258","88A","6"
"warr1258","89A","1"
"warr1258","95A","5"
"warr1258","96A","5"
"warr1258","97A","5"
"warr1258","101A","2"
"xara1244","26A","1"
"xara1244","33A","7"
"xara1244","37A","5"
"xara1244","38A","5"
"xara1244","51A","9"
"xara1244","57A","2"
"xara1244","69A","5"
"xara1244","81A","2"
"xara1244","82A","1"
"xara1244","83A","2"
"xara1244","84A","1"
"xara1244","85A","2"
"xara1244","86A","3"
"xara1244","87A","1"
"xara1244","88A","2"
"xara1244","89A","1"
"xara1244","95A","4"
"xara1244","97A","3"
"xara1244","112A","4"
"xara1244","129A","2"
"xara1244","130A","2"
"xara1244","143A","1"
"xara1244","143E","1"
"xara1244","143F","4"
"xara1244","143G","4"
"xara1244","144A","2"
"xara1244","144B","3"
"xara1244","144D","2"
"xara1244","144H","4"
"xara1244","144I","1"
"xara1244","144J","7"
"xara1244","144K","4"
"komb1272","26A","1"
"komb1272","33A","7"
"komb1272","37A","4"
"komb1272","38A","2"
"komb1272","51A","1"
"komb1272","57A","4"
"komb1272","69A","5"
"komb1272","81A","2"
"komb1272","82A","1"
"komb1272","83A","2"
"komb1272","85A","2"
"komb1272","86A","2"
"komb1272","87A","2"
"komb1272","88A","2"
"komb1272","89A","2"
"komb1272","90A","1"
"komb1272","90C","1"
"komb1272","92A","6"
"komb1272","93A","2"
"komb1272","95A","4"
"komb1272","96A","4"
"komb1272","97A","4"
"komb1272","112A","3"
"komb1272","116A","6"
"komb1272","143A","1"
"komb1272","143E","1"
"komb1272","143F","4"
"komb1272","143G","4"
"komb1272","144A","2"
"komb1272","144B","3"
"komb1272","144D","2"
"komb1272","144H","4"
"komb1272","144I","1"
"komb1272","144J","7"
"komb1272","144K","4"
"xhos1239","26A","6"
"xhos1239","27A","1"
"xhos1239","33A","1"
"xhos1239","37A","2"
"xhos1239","38A","4"
"xhos1239","51A","2"
"xhos1239","57A","4"
"xhos1239","69A","4"
"xhos1239","81A","2"
"xhos1239","82A","1"
"xhos1239","83A","2"
"xhos1239","85A","2"
"xhos1239","86A","2"
"xhos1239","87A","2"
"xhos1239","88A","6"
"xhos1239","89A","2"
"xhos1239","90A","1"
"xhos1239","90C","1"
"xhos1239","93A","2"
"xhos1239","95A","4"
"xhos1239","96A","4"
"xhos1239","97A","4"
"xhos1239","101A","4"
"xhos1239","112A","1"
"xhos1239","116A","1"
"xhos1239","138A","2"
"xhos1239","143A","3"
"xhos1239","143E","2"
"xhos1239","143F","4"
"xhos1239","143G","4"
"xhos1239","144A","20"
"xhos1239","144D","5"
"xhos1239","144H","4"
"xhos1239","144I","2"
"xhos1239","144J","7"
"xhos1239","144K","4"
"kosa1249","26A","2"
"kosa1249","51A","6"
"kosa1249","69A","2"
"kosa1249","81A","1"
"kosa1249","82A","1"
"kosa1249","83A","1"
"kosa1249","85A","1"
"kosa1249","86A","1"
"kosa1249","87A","2"
"kosa1249","88A","2"
"kosa1249","89A","2"
"kosa1249","90A","2"
"kosa1249","90B","1"
"kosa1249","92A","6"
"kosa1249","93A","2"
"kosa1249","95A","1"
"kosa1249","96A","1"
"kosa1249","97A","2"
"kosa1249","101A","2"
"kosa1249","116A","2"
"ying1247","26A","2"
"ying1247","34A","1"
"ying1247","37A","3"
"ying1247","39B","1"
"ying1247","46A","1"
"ying1247","51A","1"
"ying1247","55A","1"
"ying1247","57A","2"
"ying1247","60A","6"
"ying1247","61A","2"
"ying1247","69A","2"
"ying1247","70A","1"
"ying1247","71A","1"
"ying1247","81A","2"
"ying1247","82A","1"
"ying1247","83A","2"
"ying1247","87A","1"
"ying1247","88A","1"
"ying1247","89A","1"
"ying1247","92A","6"
"ying1247","97A","3"
"ying1247","101A","3"
"ying1247","105A","3"
"ying1247","112A","2"
"ying1247","116A","6"
"ying1247","143A","1"
"ying1247","143E","1"
"ying1247","143F","4"
"ying1247","143G","4"
"ying1247","144A","2"
"ying1247","144B","3"
"ying1247","144D","2"
"ying1247","144H","4"
"ying1247","144I","1"
"ying1247","144J","7"
"ying1247","144K","4"
"gang1267","26A","2"
"gang1267","27A","1"
"gang1267","33A","2"
"gang1267","43A","2"
"gang1267","44A","6"
"gang1267","48A","1"
"gang1267","51A","1"
"gang1267","52A","2"
"gang1267","55A","1"
"gang1267","57A","4"
"gang1267","69A","5"
"gang1267","70A","1"
"gang1267","71A","4"
"gang1267","77A","1"
"gang1267","78A","1"
"gang1267","81A","2"
"gang1267","82A","1"
"gang1267","83A","1"
"gang1267","86A","1"
"gang1267","87A","1"
"gang1267","88A","1"
"gang1267","90A","1"
"gang1267","90C","1"
"gang1267","92A","1"
"gang1267","93A","1"
"gang1267","94A","3"
"gang1267","96A","2"
"gang1267","97A","1"
"gang1267","100A","6"
"gang1267","101A","3"
"gang1267","102A","5"
"gang1267","103A","5"
"gang1267","104A","4"
"gang1267","106A","2"
"gang1267","107A","1"
"gang1267","108A","2"
"gang1267","112A","6"
"gang1267","116A","1"
"gang1267","129A","2"
"gang1267","130A","1"
"gang1267","130B","1"
"gang1267","136A","1"
"gang1267","136B","1"
"gang1267","137A","1"
"gang1267","137B","1"
"gang1267","143A","14"
"gang1267","143B","2"
"gang1267","143E","1"
"gang1267","143F","2"
"gang1267","143G","4"
"gang1267","144A","18"
"gang1267","144B","1"
"gang1267","144D","14"
"gang1267","144F","8"
"gang1267","144H","3"
"gang1267","144I","8"
"gang1267","144J","6"
"gang1267","144K","4"
"zagh1240","26A","3"
"zagh1240","33A","4"
"zagh1240","37A","1"
"zagh1240","38A","1"
"zagh1240","51A","6"
"zagh1240","57A","2"
"zagh1240","69A","4"
"zagh1240","81A","1"
"zagh1240","82A","1"
"zagh1240","83A","1"
"zagh1240","85A","1"
"zagh1240","86A","3"
"zagh1240","87A","2"
"zagh1240","88A","2"
"zagh1240","89A","2"
"zagh1240","90A","1"
"zagh1240","90C","1"
"zagh1240","92A","6"
"zagh1240","94A","2"
"zagh1240","95A","1"
"zagh1240","96A","2"
"zagh1240","97A","2"
"zagh1240","112A","1"
"zagh1240","116A","2"
"zagh1240","143A","4"
"zagh1240","143E","4"
"zagh1240","143F","2"
"zagh1240","143G","4"
"zagh1240","144A","20"
"zagh1240","144L","6"
"zagh1240","144P","4"
"zagh1240","144Q","4"
"zagh1240","144R","8"
"zagh1240","144S","2"
"isth1244","26A","4"
"isth1244","33A","7"
"isth1244","37A","4"
"isth1244","38A","2"
"isth1244","51A","9"
"isth1244","57A","2"
"isth1244","63A","2"
"isth1244","69A","1"
"isth1244","81A","3"
"isth1244","82A","2"
"isth1244","83A","2"
"isth1244","85A","2"
"isth1244","86A","2"
"isth1244","87A","2"
"isth1244","88A","2"
"isth1244","89A","1"
"isth1244","90A","1"
"isth1244","90C","1"
"isth1244","91A","1"
"isth1244","92A","2"
"isth1244","93A","1"
"isth1244","94A","1"
"isth1244","95A","4"
"isth1244","96A","4"
"isth1244","97A","4"
"isth1244","101A","2"
"isth1244","112A","2"
"isth1244","116A","1"
"isth1244","118A","3"
"isth1244","119A","1"
"isth1244","120A","1"
"isth1244","129A","1"
"isth1244","130A","2"
"isth1244","143A","1"
"isth1244","143E","1"
"isth1244","143F","4"
"isth1244","143G","4"
"isth1244","144A","9"
"isth1244","144B","3"
"isth1244","144T","1"
"isth1244","144V","1"
"isth1244","144W","6"
"isth1244","144X","4"
"mitl1236","26A","4"
"mitl1236","33A","1"
"mitl1236","51A","2"
"mitl1236","57A","2"
"mitl1236","69A","1"
"mitl1236","81A","3"
"mitl1236","82A","2"
"mitl1236","83A","2"
"mitl1236","84A","1"
"mitl1236","85A","2"
"mitl1236","86A","2"
"mitl1236","87A","2"
"mitl1236","88A","2"
"mitl1236","89A","1"
"mitl1236","92A","1"
"mitl1236","93A","1"
"mitl1236","94A","5"
"mitl1236","95A","4"
"mitl1236","97A","4"
"mitl1236","101A","2"
"mitl1236","112A","1"
"mitl1236","113A","2"
"mitl1236","114A","6"
"mitl1236","116A","1"
"mitl1236","129A","2"
"mitl1236","130A","2"
"mitl1236","143A","3"
"mitl1236","143E","2"
"mitl1236","143F","4"
"mitl1236","143G","4"
"mitl1236","144A","20"
"mitl1236","144T","8"
"mitl1236","144V","2"
"mitl1236","144W","6"
"mitl1236","144X","4"
"zays1235","26A","2"
"zays1235","33A","2"
"zays1235","34A","6"
"zays1235","37A","1"
"zays1235","38A","4"
"zays1235","51A","1"
"zays1235","69A","2"
"zays1235","81A","1"
"zays1235","82A","1"
"zays1235","83A","1"
"zays1235","86A","1"
"zays1235","87A","1"
"zays1235","88A","1"
"zays1235","89A","1"
"zays1235","90A","2"
"zays1235","90B","1"
"zays1235","92A","6"
"zays1235","93A","1"
"zays1235","96A","1"
"zays1235","97A","1"
"zays1235","101A","2"
"zays1235","105A","1"
"zays1235","112A","1"
"zays1235","116A","5"
"zays1235","143A","4"
"zays1235","143E","4"
"zays1235","143F","2"
"zays1235","143G","4"
"zays1235","144A","20"
"zays1235","144L","6"
"zays1235","144P","4"
"zays1235","144Q","4"
"zays1235","144R","8"
"zays1235","144S","2"
"guib1245","26A","1"
"guib1245","27A","2"
"guib1245","33A","9"
"guib1245","51A","9"
"guib1245","57A","4"
"guib1245","69A","5"
"guib1245","81A","2"
"guib1245","82A","1"
"guib1245","83A","2"
"guib1245","85A","2"
"guib1245","89A","1"
"guib1245","90A","1"
"guib1245","90C","1"
"guib1245","92A","2"
"guib1245","93A","2"
"guib1245","94A","5"
"guib1245","95A","4"
"guib1245","96A","4"
"guib1245","112A","4"
"guib1245","116A","1"
"zapa1253","26A","3"
"zapa1253","33A","2"
"zapa1253","51A","1"
"zapa1253","57A","1"
"zapa1253","69A","2"
"zapa1253","81A","2"
"zapa1253","82A","1"
"zapa1253","83A","2"
"zapa1253","86A","1"
"zapa1253","112A","6"
"zapa1253","143A","14"
"zapa1253","143B","2"
"zapa1253","143E","1"
"zapa1253","143F","2"
"zapa1253","143G","4"
"zapa1253","144A","18"
"zapa1253","144B","1"
"zapa1253","144D","14"
"zapa1253","144F","8"
"zapa1253","144H","3"
"zapa1253","144I","8"
"zapa1253","144J","6"
"zapa1253","144K","4"
"zoog1238","26A","4"
"zoog1238","51A","9"
"zoog1238","57A","2"
"zoog1238","69A","1"
"zoog1238","81A","3"
"zoog1238","82A","2"
"zoog1238","83A","2"
"zoog1238","87A","2"
"zoog1238","88A","2"
"zoog1238","89A","1"
"zoog1238","90A","1"
"zoog1238","90C","1"
"zoog1238","92A","6"
"zoog1238","93A","2"
"zoog1238","94A","1"
"zoog1238","96A","4"
"zoog1238","97A","4"
"zoog1238","112A","2"
"zoog1238","116A","6"
"zoog1238","129A","1"
"zoog1238","130A","2"
"zoog1238","143A","1"
"zoog1238","143E","1"
"zoog1238","143F","4"
"zoog1238","143G","4"
"zoog1238","144A","9"
"zoog1238","144B","3"
"zoog1238","144T","1"
"zoog1238","144V","1"
"zoog1238","144W","6"
"zoog1238","144X","4"
"aghu1253","27A","3"
"aghu1253","36A","1"
"aghu1253","54A","7"
"aghu1253","62A","6"
"aghu1253","73A","1"
"aghu1253","117A","1"
"nucl1695","27A","1"
"nucl1695","122A","4"
"nucl1695","123A","3"
"bani1255","27A","3"
"bani1255","36A","4"
"bani1255","106A","4"
"bisl1239","27A","1"
"bisl1239","53A","5"
"bulu1251","27A","1"
"bulu1251","86A","2"
"bulu1251","101A","4"
"bulu1251","143A","1"
"bulu1251","143E","1"
"bulu1251","143F","4"
"bulu1251","143G","4"
"como1259","27A","1"
"como1259","37A","3"
"como1259","44A","6"
"como1259","48A","2"
"como1259","52A","1"
"como1259","57A","1"
"como1259","82A","2"
"como1259","83A","2"
"como1259","85A","2"
"como1259","86A","2"
"como1259","88A","3"
"como1259","95A","4"
"como1259","100A","2"
"como1259","102A","5"
"como1259","103A","4"
"como1259","104A","3"
"como1259","107A","1"
"coeu1236","27A","1"
"coeu1236","33A","7"
"coeu1236","57A","3"
"coeu1236","69A","1"
"coeu1236","77A","2"
"coeu1236","78A","4"
"coeu1236","82A","2"
"coeu1236","83A","2"
"coeu1236","85A","2"
"coeu1236","88A","2"
"coeu1236","95A","4"
"coeu1236","121A","1"
"chuu1238","27A","1"
"chuu1238","55A","3"
"chuu1238","65A","1"
"chuu1238","66A","4"
"chuu1238","67A","2"
"chuu1238","68A","4"
"chuu1238","129A","1"
"chuu1238","130A","2"
"chuu1238","131A","1"
"chav1241","27A","2"
"chav1241","132A","7"
"chav1241","133A","6"
"chav1241","134A","1"
"chav1241","135A","1"
"colu1241","27A","1"
"dhim1246","27A","1"
"dhim1246","69A","2"
"dhim1246","81A","1"
"dhim1246","82A","1"
"dhim1246","83A","1"
"dhim1246","85A","1"
"dhim1246","86A","1"
"dhim1246","87A","1"
"dhim1246","88A","1"
"dhim1246","89A","1"
"dhim1246","90A","2"
"dhim1246","90B","1"
"dhim1246","95A","1"
"dhim1246","96A","1"
"dhim1246","97A","1"
"dhim1246","112A","1"
"dhim1246","143A","3"
"dhim1246","143E","2"
